Picture ID;Category;Description;WordNet_1;WordNet_2;WordNet_3;WordNet_4;WordNet_5;WordNet_6;WordNet_7;;;;;;;;;;;;;;
Objects_162_h;Objects;suitcases;"{02773838} <noun.artifact> bag1#6, traveling bag#1, travelling bag#1, grip#3, suitcase#1 -- (a portable rectangular container for carrying clothes; ""he carried his small bag onto the plane with him"")";"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;;
Objects_163_v;Objects;wardrobe;"{04550184} <noun.artifact> wardrobe#1, closet2#3, press2#5 -- (a tall piece of furniture that provides storage space for clothes; has a door and rails or hooks for hanging clothes)";;;;;;;;;;;;;;;;;;;;
Objects_164_h;Objects;objects;"{00002684} <noun.Tops> object#1, physical object#1 -- (a tangible and visible entity; an entity that can cast a shadow; ""it was full of rackets, balls and other objects"")";;;;;;;;;;;;;;;;;;;;
Objects_165_v;Objects;wooden bellows;"{02826259} <noun.artifact> bellows#1 -- (a mechanical device that blows a strong current of air; used to make a fire burn more fiercely or to sound a musical instrument)";"{02576489} <adj.all> wooden#1 -- (made or consisting of (entirely or in part) or employing wood; ""a wooden box""; ""an ancient cart with wooden wheels"")";"{00679147} <adj.all> damaged#1 (vs. undamaged#1) -- (harmed or injured or spoiled; ""I won't buy damaged goods""; ""the storm left a wake of badly damaged buildings"")";"{09416076} <noun.object> rock1#1, stone#1 -- (a lump or mass of hard consolidated mineral matter; ""he threw a rock at me"")";;;;;;;;;;;;;;;;;
Objects_166_h;Objects;shoes;{04199027} <noun.artifact> shoe#1 -- (footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material);{14974264} <noun.substance> paper#1 -- (a material made of cellulose pulp derived mainly from wood or rags or certain grasses);;;;;;;;;;;;;;;;;;;
Objects_167_v;Objects;sculptures;{00937656} <noun.act> sculpture#2, carving#3 -- (creating figures or designs in three dimensions);"{01527420} <adj.all> metallic#1 (vs. nonmetallic#1), metal#1(prenominal) -- (containing or made of or resembling or characteristic of a metal; ""a metallic compound""; ""metallic luster""; ""the strange metallic note of the meadow lark, suggesting the clash of vibrant blades""- Ambrose Bierce)";;;;;;;;;;;;;;;;;;;
Objects_168_v;Objects;door;"{03221720} <noun.artifact> door#1 -- (a swinging or sliding barrier that will close the entrance to a room or building or vehicle; ""he knocked on the door""; ""he slammed the door as he left"")";"{01527420} <adj.all> metallic#1 (vs. nonmetallic#1), metal#1(prenominal) -- (containing or made of or resembling or characteristic of a metal; ""a metallic compound""; ""metallic luster""; ""the strange metallic note of the meadow lark, suggesting the clash of vibrant blades""- Ambrose Bierce)";;;;;;;;;;;;;;;;;;;
Objects_169_h;Objects;baby carriages;{02766534} <noun.artifact> baby buggy#1, baby carriage#1, carriage3#5, perambulator#1, pram#1, stroller#2, go-cart#3, pushchair#1, pusher#5 -- (a small vehicle with four wheels in which a baby or child is pushed around);"{04546855} <noun.artifact> wall#1 -- (an architectural partition with a height and length greater than its thickness; used to divide or enclose an area or to support another structure; ""the south wall had a small window""; ""the walls were covered with pictures"")";;;;;;;;;;;;;;;;;;;
Objects_170_v;Objects;toilet;{04446521} <noun.artifact> toilet1#2, can3#5, commode#1, crapper#1, pot1#2, potty1#1, stool1#4, throne1#2 -- (a plumbing fixture for defecation and urination);{04435180} <noun.artifact> tile#1 -- (a flat thin rectangular slab (as of fired clay or rubber or linoleum) used to cover surfaces);;;;;;;;;;;;;;;;;;;
Objects_171_h;Objects;drums;"{03249569} <noun.artifact> drum#1, membranophone#1, tympan#1 -- (a musical percussion instrument; usually consists of a hollow cylinder with a membrane stretched across each end)";{03250847} <noun.artifact> drumstick#2 -- (a stick used for playing a drum);;;;;;;;;;;;;;;;;;;
Objects_172_v;Objects;microphone;{03759954} <noun.artifact> microphone#1, mike#1 -- (device for converting sound waves into electrical energy);"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum; similar to the color of fresh grass; ""a green tree""; ""green fields""; ""green paint"")";;;;;;;;;;;;;;;;;;;
Objects_173_h;Objects;fence;{03327234} <noun.artifact> fence#1, fencing#1 -- (a barrier that serves to enclose an area);"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum; similar to the color of fresh grass; ""a green tree""; ""green fields""; ""green paint"")";;;;;;;;;;;;;;;;;;;
Objects_174_v;Objects;guitar;"{03467517} <noun.artifact> guitar#1 -- (a stringed instrument usually having six strings; played by strumming or plucking)";;;;;;;;;;;;;;;;;;;;
Objects_175_h;Objects;garbage;"{14856263} <noun.substance> waste#1, waste material#1, waste matter#1, waste product#1 -- (any materials unused and rejected as worthless or unwanted; ""they collect the waste once a week""; ""much of the waste material is carried off in the sewers"")";"{02718497} <adj.pert> electronic#1 -- (of or relating to electronics; concerned with or using devices that operate on principles governing the behavior of electrons; ""electronic devices"")";;;;;;;;;;;;;;;;;;;
Objects_176_v;Objects;toy;{03964744} <noun.artifact> plaything#1, toy#1 -- (an artifact designed to be played with);"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum; similar to the color of fresh grass; ""a green tree""; ""green fields""; ""green paint"")";;;;;;;;;;;;;;;;;;;
Objects_177_h;Objects;cables;{02934168} <noun.artifact> cable2#2, line1#9, transmission line#1 -- (a conductor for transmitting electrical or optical signals or electric power);;;;;;;;;;;;;;;;;;;;
Objects_178_v;Objects;candlestick;{02948557} <noun.artifact> candlestick#1, candle holder#1 -- (a holder with sockets for candles);{02948072} <noun.artifact> candle#1, taper#4, wax light#1 -- (stick of wax with a wick in the middle);;;;;;;;;;;;;;;;;;;
Objects_179_h;Objects;objects;"{00002684} <noun.Tops> object#1, physical object#1 -- (a tangible and visible entity; an entity that can cast a shadow; ""it was full of rackets, balls and other objects"")";{04451818} <noun.artifact> tool#1 -- (an implement used in the practice of a vocation);;;;;;;;;;;;;;;;;;;
Objects_180_v;Objects;coffee table;{03063968} <noun.artifact> coffee table#1, cocktail table#1 -- (low table where magazines can be placed and coffee or cocktails are served);{02724026} <noun.artifact> antiquity#3 -- (an artifact surviving from the past);"{03001627} <noun.artifact> chair#1 -- (a seat for one person, with a support for the back; ""he put his coat over the back of the chair and sat down"")";;;;;;;;;;;;;;;;;;
Objects_181_h;Objects;towel;{04459362} <noun.artifact> towel#1 -- (a rectangular piece of absorbent cloth (or paper) for drying or wiping);"{04048075} <noun.artifact> railroad track#1, railroad1#2, railway1#2 -- (a line of track providing a runway for wheels; ""he walked along the railroad track"")";;;;;;;;;;;;;;;;;;;
Objects_182_v;Objects;shower;"{04208936} <noun.artifact> shower#1 -- (a plumbing fixture that sprays water over you; ""they installed a shower in the bathroom"")";{04209613} <noun.artifact> shower stall#1, shower bath#1 -- (booth for washing yourself, usually in a bathroom);;;;;;;;;;;;;;;;;;;
Objects_183_h;Objects;chessboards;{03014317} <noun.artifact> chessboard#1, chess board#1 -- (a checkerboard used to play chess);;;;;;;;;;;;;;;;;;;;
Objects_184_v;Objects;dustbin;{02747177} <noun.artifact> ashcan#1, trash can#1, garbage can#1, wastebin#1, ash bin#1, ash-bin#1, ashbin#1, dustbin#1, trash barrel#1, trash bin#1 -- (a bin that holds rubbish until it is collected);;;;;;;;;;;;;;;;;;;;
Objects_185_h;Objects;sculpture;{00937656} <noun.act> sculpture#2, carving#3 -- (creating figures or designs in three dimensions);"{06828818} <noun.communication> letter1#2, letter of the alphabet#1, alphabetic character#1 -- (the conventional characters of the alphabet used to represent speech; ""his grandmother taught him his letters"")";;;;;;;;;;;;;;;;;;;
Objects_186_v;Objects;thermometer;{04421872} <noun.artifact> thermometer#1 -- (measuring instrument for measuring temperature);"{02053094} <adj.all> rusty#1 -- (covered with or consisting of rust; ""a rusty machine""; ""rusty deposits"")";;;;;;;;;;;;;;;;;;;
Objects_187_h;Objects;toys and clothes;{03964744} <noun.artifact> plaything#1, toy#1 -- (an artifact designed to be played with);"{02728440} <noun.artifact> apparel#1, wearing apparel#1, dress2#3, clothes#1 -- (clothing in general; ""she was refined in her choice of apparel""; ""he always bought his clothes at the same store""; ""fastidious about his dress"")";;;;;;;;;;;;;;;;;;;
Objects_188_v;Objects;dustbin;{02747177} <noun.artifact> ashcan#1, trash can#1, garbage can#1, wastebin#1, ash bin#1, ash-bin#1, ashbin#1, dustbin#1, trash barrel#1, trash bin#1 -- (a bin that holds rubbish until it is collected);"{01506526} <adj.all> molten#1, liquefied2#2, liquified2#3 -- (reduced to liquid form by heating; ""a mass of molten rock"")";;;;;;;;;;;;;;;;;;;
Objects_189_h;Objects;shoes;{04199027} <noun.artifact> shoe#1 -- (footwear shaped to fit the foot (below the ankle) with a flexible upper of leather or plastic and a sole and heel of heavier material);;;;;;;;;;;;;;;;;;;;
Objects_190_h;Objects;toy;{03964744} <noun.artifact> plaything#1, toy#1 -- (an artifact designed to be played with);{02129165} <noun.animal> lion#1, king of beasts#1, Panthera leo#1 -- (large gregarious predatory feline of Africa and India having a tawny coat with a shaggy mane in the male);"{03001627} <noun.artifact> chair#1 -- (a seat for one person, with a support for the back; ""he put his coat over the back of the chair and sat down"")";;;;;;;;;;;;;;;;;;
Objects_191_v;Objects;plastic duck;{01846331} <noun.animal> duck#1 -- (small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs);"{03015441} <adj.pert> ceramic#1 -- (of or relating to or made from a ceramic; ""a ceramic dish"")";;;;;;;;;;;;;;;;;;;
Objects_192_h;Objects;plastic duck;{01846331} <noun.animal> duck#1 -- (small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs);{14592610} <noun.substance> plastic#1 -- (generic name for certain synthetic or semisynthetic materials that can be molded or extruded into objects or films or filaments or used for making e.g. coatings and adhesives);;;;;;;;;;;;;;;;;;;
Objects_193_v;Objects;staircase;{04298308} <noun.artifact> stairway#1, staircase#1 -- (a way of access (upward and downward) consisting of a set of steps);{02317598} <adj.all> coiling#1, helical#1, spiral#1, spiraling#1, volute#1, voluted#1, whorled1#1, turbinate#2 -- (in the shape of a coil);"{00392812} <adj.all> black1#1 (vs. white1#1) -- (being of the achromatic color of maximum darkness; having little or no hue owing to absorption of almost all incident light; ""black leather jackets""; ""as black as coal""; ""rich black soil"")";;;;;;;;;;;;;;;;;;
Objects_194_h;Objects;glasses;{04272054} <noun.artifact> spectacles#1, specs#1, eyeglasses#1, glasses#1 -- (optical instrument consisting of a frame that holds a pair of lenses for correcting defective vision);;;;;;;;;;;;;;;;;;;;
Objects_195_v;Objects;violin;"{04536866} <noun.artifact> violin#1, fiddle#1 -- (bowed stringed instrument that is the highest member of the violin family; this instrument has four strings and a hollow body and an unfretted fingerboard and is played with a bow)";;;;;;;;;;;;;;;;;;;;
Objects_196_h;Objects;watch straps;{04556204} <noun.artifact> watchband#1, watchstrap#1, wristband1#2, watch bracelet#1, bracelet1#1 -- (a band of cloth or leather or metal links attached to a wristwatch and wrapped around the wrist);;;;;;;;;;;;;;;;;;;;
Objects_197_v;Objects;knife;"{03623556} <noun.artifact> knife#1 -- (edge tool used as a cutting instrument; has a pointed blade with a sharp edge and a handle)";{15019030} <noun.substance> sand#1 -- (a loose material consisting of grains of rock or coral);;;;;;;;;;;;;;;;;;;
Objects_198_h;Objects;coins;{13388245} <noun.possession> coin2#1 -- (a flat metal piece (usually a disc) used as money);"{13384557} <noun.possession> money#1 -- (the most common medium of exchange; functions as legal tender; ""we tried to collect the money he owed us"")";;;;;;;;;;;;;;;;;;;
Objects_199_v;Objects;candlestick;{02948557} <noun.artifact> candlestick#1, candle holder#1 -- (a holder with sockets for candles);{02948072} <noun.artifact> candle#1, taper#4, wax light#1 -- (stick of wax with a wick in the middle);;;;;;;;;;;;;;;;;;;
Objects_200_h;Objects;telephone;"{04401088} <noun.artifact> telephone#1, phone#1, telephone set#1 -- (electronic equipment that converts sound into electrical signals that can be transmitted over distances and then converts received signals back into sounds; ""I talked to him on the telephone"")";"{00381097} <adj.all> red1#1, reddish#1, ruddy#2, blood-red#1, carmine#1, cerise#1, cherry#1, cherry-red#1, crimson#1, ruby#1, ruby-red#1, scarlet#1 -- (of a color at the end of the color spectrum (next to orange); resembling the color of blood or cherries or tomatoes or rubies)";;;;;;;;;;;;;;;;;;;
Objects_201_v;Objects;cloths;"{03309808} <noun.artifact> fabric#1, cloth#1, material#3, textile#1 -- (artifact made by weaving or felting or knitting or crocheting natural or synthetic fibers; ""the fabric in the curtains was light and semitransparent""; ""woven cloth originated in Mesopotamia around 5000 BC""; ""she measured off enough material for a dress"")";;;;;;;;;;;;;;;;;;;;
Objects_202_h;Objects;cannon;{02950256} <noun.artifact> cannon#1 -- (a large artillery gun that is usually on wheels);"{04389033} <noun.artifact> tank1#1, army tank#1, armored combat vehicle#1, armoured combat vehicle#1 -- (an enclosed armored military vehicle; has a cannon and moves on caterpillar treads)";;;;;;;;;;;;;;;;;;;
Objects_203_v;Objects;carousel;{02966193} <noun.artifact> carousel#2, carrousel#2, merry-go-round#2, roundabout1#2, whirligig#2 -- (a large, rotating machine with seats for children to ride or amusement);"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum; similar to the color of fresh grass; ""a green tree""; ""green fields""; ""green paint"")";;;;;;;;;;;;;;;;;;;
Objects_204_h;Objects;containers;{03094503} <noun.artifact> container#1 -- (any object that can be used to hold things (especially a large metal boxlike object of standardized dimensions that can be loaded from one form of transport to another));"{02883344} <noun.artifact> box#1 -- (a (usually rectangular) container; may have a lid; ""he rummaged through a box of spare parts"")";"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum; similar to the color of fresh grass; ""a green tree""; ""green fields""; ""green paint"")";;;;;;;;;;;;;;;;;;
Objects_205_h;Objects;sculpture;{00937656} <noun.act> sculpture#2, carving#3 -- (creating figures or designs in three dimensions);{09308398} <noun.object> ice#2 -- (the frozen part of a body of water);{04490091} <noun.artifact> truck#1, motortruck#1 -- (an automotive vehicle suitable for hauling);;;;;;;;;;;;;;;;;;
Objects_206_h;Objects;sink;{04223580} <noun.artifact> sink#1 -- (plumbing fixture consisting of a water basin fixed to a wall or floor and having a drainpipe);"{00419289} <adj.all> dirty1#1 (vs. clean1#1), soiled4#1, unclean4#1 -- (soiled or likely to soil with dirt or grime; ""dirty unswept sidewalks""; ""a child in dirty overalls""; ""dirty slums""; ""piles of dirty dishes""; ""put his dirty feet on the clean sheet""; ""wore an unclean shirt""; ""mining is a dirty job""; ""Cinderella did the dirty work while her sisters preened themselves"")";;;;;;;;;;;;;;;;;;;
Objects_207_h;Objects;garbage;{14857497} <noun.substance> rubbish#1, trash#1, scrap#2 -- (worthless material that is to be disposed of);;;;;;;;;;;;;;;;;;;;
Objects_208_h;Objects;wood;{15098161} <noun.substance> wood#1 -- (the hard fibrous lignified substance under the bark of trees);"{15101854} <noun.substance> board#2, plank#1 -- (a stout length of sawn timber; made in a wide variety of sizes and used for many purposes)";;;;;;;;;;;;;;;;;;;
Objects_209_h;Objects;kitchen utensils;{03621049} <noun.artifact> kitchen utensil#1 -- (a utensil used in preparing food);{03722288} <noun.artifact> marketplace#2, market place#1, mart#1, market1#5 -- (an area in a town where a public mercantile establishment is set up);;;;;;;;;;;;;;;;;;;
Objects_210_h;Objects;window grating;{04587648} <noun.artifact> window#1 -- (a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air);{03454707} <noun.artifact> grate1#3, grating#1 -- (a barrier that has parallel or crossed bars blocking a passage but admitting air);;;;;;;;;;;;;;;;;;;
Objects_211_h;Objects;wheel;{04574999} <noun.artifact> wheel#1 -- (a simple machine consisting of a circular frame with spokes (or a solid disc) that can rotate on a shaft or axle (as in vehicles or other machines));;;;;;;;;;;;;;;;;;;;
Objects_212_h;Objects;broken window;{04587648} <noun.artifact> window#1 -- (a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air);"{00289082} <adj.all> broken1#1 (vs. unbroken1#5) -- (physically and forcibly separated into pieces or cracked or split; ""a broken mirror""; ""a broken tooth""; ""a broken leg""; ""his neck is broken"")";;;;;;;;;;;;;;;;;;;
Objects_213_h;Objects;fence;{03327234} <noun.artifact> fence#1, fencing#1 -- (a barrier that serves to enclose an area);"{00289082} <adj.all> broken1#1 (vs. unbroken1#5) -- (physically and forcibly separated into pieces or cracked or split; ""a broken mirror""; ""a broken tooth""; ""a broken leg""; ""his neck is broken"")";{08640739} <noun.location> resort area#1, playground#1, vacation spot#1 -- (an area where many people go for recreation);;;;;;;;;;;;;;;;;;
Objects_214_h;Objects;potteries;{03992703} <noun.artifact> pottery#1, clayware#1 -- (ceramic ware made from clay and baked in a kiln);;;;;;;;;;;;;;;;;;;;
Objects_215_v;Objects;toilet;{04446521} <noun.artifact> toilet1#2, can3#5, commode#1, crapper#1, pot1#2, potty1#1, stool1#4, throne1#2 -- (a plumbing fixture for defecation and urination);{00371163} <adj.all> bluish green#1, blue-green#1, cyan#1, teal#1 -- (of a bluish shade of green);;;;;;;;;;;;;;;;;;;
Objects_216_h;Objects;pans;{03880531} <noun.artifact> pan1#1, cooking pan#1 -- (cooking utensil consisting of a wide metal vessel);"{02883344} <noun.artifact> box#1 -- (a (usually rectangular) container; may have a lid; ""he rummaged through a box of spare parts"")";;;;;;;;;;;;;;;;;;;
Objects_217_h;Objects;candle;{02948072} <noun.artifact> candle#1, taper#4, wax light#1 -- (stick of wax with a wick in the middle);;;;;;;;;;;;;;;;;;;;
Objects_218_h;Objects;garbage;{14857497} <noun.substance> rubbish#1, trash#1, scrap#2 -- (worthless material that is to be disposed of);;;;;;;;;;;;;;;;;;;;
Objects_219_h;Objects;glass;{03438257} <noun.artifact> glass#2, drinking glass#1 -- (a container for holding liquids while drinking);"{03002948} <noun.artifact> chalice#1, goblet1#2 -- (a bowl-shaped drinking vessel; especially the Eucharistic cup)";;;;;;;;;;;;;;;;;;;
Objects_220_h;Objects;metal objects;"{03002948} <noun.artifact> chalice#1, goblet1#2 -- (a bowl-shaped drinking vessel; especially the Eucharistic cup)";"{01527420} <adj.all> metallic#1 (vs. nonmetallic#1), metal#1(prenominal) -- (containing or made of or resembling or characteristic of a metal; ""a metallic compound""; ""metallic luster""; ""the strange metallic note of the meadow lark, suggesting the clash of vibrant blades""- Ambrose Bierce)";{04190052} <noun.artifact> shelf#1 -- (a support that consists of a horizontal surface for holding objects);;;;;;;;;;;;;;;;;;
Objects_221_h;Objects;suitcases;"{02773838} <noun.artifact> bag1#6, traveling bag#1, travelling bag#1, grip#3, suitcase#1 -- (a portable rectangular container for carrying clothes; ""he carried his small bag onto the plane with him"")";;;;;;;;;;;;;;;;;;;;
Objects_222_h;Objects;pipes;{03944672} <noun.artifact> pipe#2, pipage#2, piping#2 -- (a long tube made of metal or plastic that is used to carry water or oil or gas etc.);{04519153} <noun.artifact> valve#3 -- (control consisting of a mechanical device for controlling the flow of a fluid);"{01527420} <adj.all> metallic#1 (vs. nonmetallic#1), metal#1(prenominal) -- (containing or made of or resembling or characteristic of a metal; ""a metallic compound""; ""metallic luster""; ""the strange metallic note of the meadow lark, suggesting the clash of vibrant blades""- Ambrose Bierce)";;;;;;;;;;;;;;;;;;
Objects_223_h;Objects;light bulb;{03665924} <noun.artifact> light bulb#1, lightbulb#1, bulb#2, incandescent lamp#1, electric light#1, electric-light bulb#1 -- (electric lamp consisting of a transparent or translucent glass housing containing a wire filament (usually tungsten) that emits light when heated by electricity);;;;;;;;;;;;;;;;;;;;
Objects_224_h;Objects;hook;{03532672} <noun.artifact> hook1#4, claw#2 -- (a mechanical device that is curved or bent to suspend or hold or pull something);"{01527420} <adj.all> metallic#1 (vs. nonmetallic#1), metal#1(prenominal) -- (containing or made of or resembling or characteristic of a metal; ""a metallic compound""; ""metallic luster""; ""the strange metallic note of the meadow lark, suggesting the clash of vibrant blades""- Ambrose Bierce)";{02999410} <noun.artifact> chain#3 -- (a series of (usually metal) rings or links fitted into one another to make a flexible ligament);;;;;;;;;;;;;;;;;;
Objects_225_h;Objects;chain;{02999410} <noun.artifact> chain#3 -- (a series of (usually metal) rings or links fitted into one another to make a flexible ligament);;;;;;;;;;;;;;;;;;;;
Objects_226_h;Objects;lighter;"{03666591} <noun.artifact> lighter#2, light1#15, igniter#2, ignitor#2 -- (a device for lighting or igniting fuel or charges or fires; ""do you have a light?"")";{15098161} <noun.substance> wood#1 -- (the hard fibrous lignified substance under the bark of trees);;;;;;;;;;;;;;;;;;;
Objects_227_v;Objects;shelter;{04191595} <noun.artifact> shelter#1 -- (a structure that provides privacy and protection from danger);"{00370869} <adj.all> blue#1, bluish#1, blueish#1 -- (of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky; ""October's bright blue weather""- Helen Hunt Jackson; ""a blue flame""; ""blue haze of tobacco smoke"")";;;;;;;;;;;;;;;;;;;
Objects_228_h;Objects;pipes;{03944672} <noun.artifact> pipe#2, pipage#2, piping#2 -- (a long tube made of metal or plastic that is used to carry water or oil or gas etc.);"{01527420} <adj.all> metallic#1 (vs. nonmetallic#1), metal#1(prenominal) -- (containing or made of or resembling or characteristic of a metal; ""a metallic compound""; ""metallic luster""; ""the strange metallic note of the meadow lark, suggesting the clash of vibrant blades""- Ambrose Bierce)";"{02053094} <adj.all> rusty#1 -- (covered with or consisting of rust; ""a rusty machine""; ""rusty deposits"")";;;;;;;;;;;;;;;;;;
Objects_229_h;Objects;drawer;"{03233905} <noun.artifact> drawer#1 -- (a boxlike container in a piece of furniture; made so as to slide in and out)";"{00419289} <adj.all> dirty1#1 (vs. clean1#1), soiled4#1, unclean4#1 -- (soiled or likely to soil with dirt or grime; ""dirty unswept sidewalks""; ""a child in dirty overalls""; ""dirty slums""; ""piles of dirty dishes""; ""put his dirty feet on the clean sheet""; ""wore an unclean shirt""; ""mining is a dirty job""; ""Cinderella did the dirty work while her sisters preened themselves"")";"{00370869} <adj.all> blue#1, bluish#1, blueish#1 -- (of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky; ""October's bright blue weather""- Helen Hunt Jackson; ""a blue flame""; ""blue haze of tobacco smoke"")";;;;;;;;;;;;;;;;;;
Objects_230_h;Objects;boots;{02872752} <noun.artifact> boot#1 -- (footwear that covers the whole foot and lower leg);{03892178} <noun.artifact> parquet1#1, parquet floor#1 -- (a floor made of parquetry);;;;;;;;;;;;;;;;;;;
Objects_231_h;Objects;boots;{02872752} <noun.artifact> boot#1 -- (footwear that covers the whole foot and lower leg);{14844693} <noun.substance> soil1#2, dirt1#1 -- (the part of the earth's surface consisting of humus and disintegrated rock);"{15101854} <noun.substance> board#2, plank#1 -- (a stout length of sawn timber; made in a wide variety of sizes and used for many purposes)";;;;;;;;;;;;;;;;;;
Objects_232_h;Objects;handbag;"{02774152} <noun.artifact> bag2#4, handbag#1, pocketbook#4, purse#1 -- (a container used for carrying money and small personal items or accessories (especially by women); ""she reached into her bag and found a comb"")";"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;;
Objects_233_h;Objects;bottle;"{02876657} <noun.artifact> bottle#1 -- (a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped)";"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";;;;;;;;;;;;;;;;;;;
Objects_234_h;Objects;door handle;{03222959} <noun.artifact> doorknob#1, doorhandle#1 -- (a knob used to release the catch when opening a door (often called `doorhandle' in Great Britain));"{02053094} <adj.all> rusty#1 -- (covered with or consisting of rust; ""a rusty machine""; ""rusty deposits"")";"{00679147} <adj.all> damaged#1 (vs. undamaged#1) -- (harmed or injured or spoiled; ""I won't buy damaged goods""; ""the storm left a wake of badly damaged buildings"")";;;;;;;;;;;;;;;;;;
Objects_235_h;Objects;doorbell;{03222516} <noun.artifact> doorbell#1, bell2#2, buzzer#1 -- (a push button at an outer door that gives a ringing or buzzing signal when pushed);"{00679147} <adj.all> damaged#1 (vs. undamaged#1) -- (harmed or injured or spoiled; ""I won't buy damaged goods""; ""the storm left a wake of badly damaged buildings"")";;;;;;;;;;;;;;;;;;;
Objects_236_h;Objects;garbage;{14857497} <noun.substance> rubbish#1, trash#1, scrap#2 -- (worthless material that is to be disposed of);"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";;;;;;;;;;;;;;;;;;;
Objects_237_h;Objects;mug;{03797390} <noun.artifact> mug#4 -- (with handle and usually cylindrical);{04435180} <noun.artifact> tile#1 -- (a flat thin rectangular slab (as of fired clay or rubber or linoleum) used to cover surfaces);;;;;;;;;;;;;;;;;;;
Objects_238_h;Objects;dishes;"{03206908} <noun.artifact> dish#1 -- (a piece of dishware normally used as a container for holding or serving food; ""we gave them a set of dishes for a wedding present"")";"{01639446} <adj.all> antique#1 -- (made in or typical of earlier times and valued for its age; ""the beautiful antique French furniture"")";;;;;;;;;;;;;;;;;;;
Objects_239_v;Objects;lock;{03682487} <noun.artifact> lock#1 -- (a fastener fitted to a door or drawer to keep it firmly closed);"{00381097} <adj.all> red1#1, reddish#1, ruddy#2, blood-red#1, carmine#1, cerise#1, cherry#1, cherry-red#1, crimson#1, ruby#1, ruby-red#1, scarlet#1 -- (of a color at the end of the color spectrum (next to orange); resembling the color of blood or cherries or tomatoes or rubies)";;;;;;;;;;;;;;;;;;;
Objects_240_h;Objects;bike rack;{04038727} <noun.artifact> rack1#1 -- (framework for holding objects);"{13104059} <noun.plant> tree#1 -- (a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms)";;;;;;;;;;;;;;;;;;;
Objects_241_h;Objects;chair;"{03001627} <noun.artifact> chair#1 -- (a seat for one person, with a support for the back; ""he put his coat over the back of the chair and sat down"")";"{00385756} <adj.all> yellow#1, yellowish#1, xanthous#1 -- (of the color intermediate between green and orange in the color spectrum; of something resembling the color of an egg yolk)";"{01692786} <adj.all> indoor#1(prenominal) (vs. outdoor#1) -- (located, suited for, or taking place within a building; ""indoor activities for a rainy day""; ""an indoor pool"")";;;;;;;;;;;;;;;;;;
Objects_242_h;Objects;dishes;"{03206908} <noun.artifact> dish#1 -- (a piece of dishware normally used as a container for holding or serving food; ""we gave them a set of dishes for a wedding present"")";{04223580} <noun.artifact> sink#1 -- (plumbing fixture consisting of a water basin fixed to a wall or floor and having a drainpipe);;;;;;;;;;;;;;;;;;;
Objects_243_h;Objects;bottle;"{02876657} <noun.artifact> bottle#1 -- (a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped)";"{13104059} <noun.plant> tree#1 -- (a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms)";{08438533} <noun.group> forest#1, wood#2, woods#1 -- (the trees and other plants in a large densely wooded area);;;;;;;;;;;;;;;;;;
Objects_244_h;Objects;car pedals;{03903424} <noun.artifact> pedal#2, treadle#1, foot pedal#1, foot lever#1 -- (a lever that is operated with the foot);"{02958343} <noun.artifact> car#1, auto#1, automobile#1, machine1#6, motorcar#1 -- (a motor vehicle with four wheels; usually propelled by an internal combustion engine; ""he needs a car to get to work"")";;;;;;;;;;;;;;;;;;;
