Picture ID;Category;Description;WordNet_1;WordNet_2;WordNet_3;WordNet_4;WordNet_5;WordNet_6;WordNet_7;;;;;;;;;;;;;;
Animals_172_h;Animals;peacock;"{01806143} <noun.animal> peacock1#2 -- (male peafowl; having a crested head and very large fanlike tail marked with iridescent eyes or spots)";"{00370869} <adj.all> blue#1, bluish#1, blueish#1 -- (of the color intermediate between green and violet; having a color similar to that of a clear unclouded sky; ""October's bright blue weather""- Helen Hunt Jackson; ""a blue flame""; ""blue haze of tobacco smoke"")";;;;;;;;;;;;;;;;;;;
Animals_173_h;Animals;seal;"{02076196} <noun.animal> seal#9 -- (any of numerous marine mammals that come on shore to breed; chiefly of cold regions)";"{09416076} <noun.object> rock1#1, stone#1 -- (a lump or mass of hard consolidated mineral matter; ""he threw a rock at me"")";{09376198} <noun.object> ocean#1 -- (a large body of water constituting a principal part of the hydrosphere);{09426788} <noun.object> sea#1 -- (a division of an ocean or a large body of salt water partially enclosed by land);;;;;;;;;;;;;;;;;
Animals_174_h;Animals;lizards;{01674464} <noun.animal> lizard#1 -- (relatively long-bodied reptile with usually two pairs of legs and a tapering tail);"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum; similar to the color of fresh grass; ""a green tree""; ""green fields""; ""green paint"")";"{09416076} <noun.object> rock1#1, stone#1 -- (a lump or mass of hard consolidated mineral matter; ""he threw a rock at me"")";;;;;;;;;;;;;;;;;;
Animals_175_h;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";"{03397947} <noun.artifact> Frisbee#1 -- (a light, plastic disk about 10 inches in diameter; propelled with a flip of the wrist for recreation or competition)";"{01439190} <verb.contact> catch#4, grab#1, take hold of1#1 -- (take hold of so as to seize or restrain or stop the motion of; ""Catch the ball!""; ""Grab the elevator door!"")";"{01963942} <verb.motion> jump#1, leap#1, bound1#1, spring1#1 -- (move forward by leaps and bounds; ""The horse bounded across the meadow""; ""The child leapt across the puddle""; ""Can you jump over the fence?"")";;;;;;;;;;;;;;;;;
Animals_176_h;Animals;baby deer;{02430045} <noun.animal> deer#1, cervid#1 -- (distinguished from Bovidae by the male's having solid deciduous antlers);{01888045} <noun.animal> calf1#4 -- (young of various large placental mammals e.g. whale or giraffe or elephant or buffalo);;;;;;;;;;;;;;;;;;;
Animals_177_h;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";{15043763} <noun.substance> snow#2 -- (a layer of snowflakes (white crystals of frozen water) covering the ground);"{00167278} <adj.all> cunning#1, cute#1 -- (attractive especially by means of smallness or prettiness or quaintness; ""a cute kid with pigtails""; ""a cute little apartment""; ""cunning kittens""; ""a cunning baby"")";;;;;;;;;;;;;;;;;;
Animals_178_v;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";"{03397947} <noun.artifact> Frisbee#1 -- (a light, plastic disk about 10 inches in diameter; propelled with a flip of the wrist for recreation or competition)";"{01439190} <verb.contact> catch#4, grab#1, take hold of1#1 -- (take hold of so as to seize or restrain or stop the motion of; ""Catch the ball!""; ""Grab the elevator door!"")";"{01963942} <verb.motion> jump#1, leap#1, bound1#1, spring1#1 -- (move forward by leaps and bounds; ""The horse bounded across the meadow""; ""The child leapt across the puddle""; ""Can you jump over the fence?"")";;;;;;;;;;;;;;;;;
Animals_179_h;Animals;dogs;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";"{01963942} <verb.motion> jump#1, leap#1, bound1#1, spring1#1 -- (move forward by leaps and bounds; ""The horse bounded across the meadow""; ""The child leapt across the puddle""; ""Can you jump over the fence?"")";;;;;;;;;;;;;;;;;;;
Animals_180_h;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";"{12102133} <noun.plant> grass#1 -- (narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay)";;;;;;;;;;;;;;;;;;;
Animals_181_h;Animals;butterfly;{02274259} <noun.animal> butterfly#1 -- (diurnal insect typically having a slender body with knobbed antennae and broad colorful wings);"{00392812} <adj.all> black1#1 (vs. white1#1) -- (being of the achromatic color of maximum darkness; having little or no hue owing to absorption of almost all incident light; ""black leather jackets""; ""as black as coal""; ""rich black soil"")";{11669921} <noun.plant> flower#1 -- (a plant cultivated for its blooms or blossoms);;;;;;;;;;;;;;;;;;
Animals_182_h;Animals;butterfly;{02274259} <noun.animal> butterfly#1 -- (diurnal insect typically having a slender body with knobbed antennae and broad colorful wings);{13152742} <noun.plant> leaf#1, leafage#1, foliage#1 -- (the main organ of photosynthesis and transpiration in higher plants);;;;;;;;;;;;;;;;;;;
Animals_183_h;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";{09217230} <noun.object> beach#1 -- (an area of sand sloping down to the water of a sea or lake);{09376198} <noun.object> ocean#1 -- (a large body of water constituting a principal part of the hydrosphere);"{01926311} <verb.motion> run#1 -- (move fast by using one's feet, with one foot off the ground at any given time; ""Don't run--you'll be out of breath""; ""The children ran to the store"")";;;;;;;;;;;;;;;;;
Animals_184_h;Animals;cows;"{02403454} <noun.animal> cow1#1, moo-cow#1 -- (female of domestic cattle: ""`moo-cow' is a child's term"")";"{09359803} <noun.object> mountain#1, mount#3 -- (a land mass that projects well above its surroundings; higher than a hill)";{08598301} <noun.location> grassland#1 -- (land where grass or grasslike vegetation grows and is the dominant form of plant life);;;;;;;;;;;;;;;;;;
Animals_185_h;Animals;birds;{01503061} <noun.animal> bird#1 -- (warm-blooded egg-laying vertebrates characterized by feathers and forelimbs modified as wings);{08598301} <noun.location> grassland#1 -- (land where grass or grasslike vegetation grows and is the dominant form of plant life);;;;;;;;;;;;;;;;;;;
Animals_186_h;Animals;dolphins;"{02068974} <noun.animal> dolphin#2 -- (any of various small toothed whales with a beaklike snout; larger than porpoises)";"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";"{02418686} <verb.social> play3#5 -- (be at play; be engaged in playful activity; amuse oneself in a way characteristic of children; ""The kids were playing outside all day""; ""I used to play with trucks as a little girl"")";;;;;;;;;;;;;;;;;;
Animals_187_h;Animals;dolphins;"{02068974} <noun.animal> dolphin#2 -- (any of various small toothed whales with a beaklike snout; larger than porpoises)";"{09225146} <noun.object> body of water#1, water#2 -- (the part of the earth's surface covered with water (such as a river or lake or ocean); ""they invaded our territorial waters""; ""they were sitting by the water's edge"")";"{02418686} <verb.social> play3#5 -- (be at play; be engaged in playful activity; amuse oneself in a way characteristic of children; ""The kids were playing outside all day""; ""I used to play with trucks as a little girl"")";;;;;;;;;;;;;;;;;;
Animals_188_h;Animals;frog;"{01639765} <noun.animal> frog#1, toad#1, toad frog#1, anuran#1, batrachian#1, salientian#1 -- (any of various tailless stout-bodied amphibians with long hind limbs for leaping; semiaquatic and terrestrial species)";"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum; similar to the color of fresh grass; ""a green tree""; ""green fields""; ""green paint"")";{13152742} <noun.plant> leaf#1, leafage#1, foliage#1 -- (the main organ of photosynthesis and transpiration in higher plants);;;;;;;;;;;;;;;;;;
Animals_189_v;Animals;turtle;{01662784} <noun.animal> turtle#2 -- (any of various aquatic and land reptiles having a bony shell and flipper-like limbs for swimming);{09376526} <noun.object> ocean floor#1, sea floor#1, ocean bottom#1, seabed#1, sea bottom#1, Davy Jones's locker#1, Davy Jones#1 -- (the bottom of a sea or ocean);;;;;;;;;;;;;;;;;;;
Animals_190_h;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";{14844693} <noun.substance> soil1#2, dirt1#1 -- (the part of the earth's surface consisting of humus and disintegrated rock);"{05563266} <noun.body> foot1#1, human foot#1, pes#1 -- (the part of the leg of a human being below the ankle joint; ""his bare feet projected from his trousers""; ""armored from head to foot"")";;;;;;;;;;;;;;;;;;
Animals_191_h;Animals;kitten;{02122948} <noun.animal> kitten#1, kitty2#3 -- (young domestic cat);{14844693} <noun.substance> soil1#2, dirt1#1 -- (the part of the earth's surface consisting of humus and disintegrated rock);;;;;;;;;;;;;;;;;;;
Animals_192_h;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";"{04546855} <noun.artifact> wall#1 -- (an architectural partition with a height and length greater than its thickness; used to divide or enclose an area or to support another structure; ""the south wall had a small window""; ""the walls were covered with pictures"")";;;;;;;;;;;;;;;;;;;
Animals_193_h;Animals;butterfly;{02274259} <noun.animal> butterfly#1 -- (diurnal insect typically having a slender body with knobbed antennae and broad colorful wings);"{00392812} <adj.all> black1#1 (vs. white1#1) -- (being of the achromatic color of maximum darkness; having little or no hue owing to absorption of almost all incident light; ""black leather jackets""; ""as black as coal""; ""rich black soil"")";;;;;;;;;;;;;;;;;;;
Animals_194_h;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";{00843128} <noun.act> drinking#1, imbibing#1, imbibition#2 -- (the act of consuming liquids);"{02881193} <noun.artifact> bowl1#1 -- (a round vessel that is open at the top; used chiefly for holding food or liquids;)";{15019030} <noun.substance> sand#1 -- (a loose material consisting of grains of rock or coral);;;;;;;;;;;;;;;;;
Animals_195_h;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";"{07775375} <noun.food> fish#2 -- (the flesh of fish used as food; ""in Japan most fish is eaten raw""; ""after the scare about foot-and-mouth disease a lot of people started eating fish instead of meat""; ""they have a chef who specializes in fish"")";"{04379243} <noun.artifact> table1#2 -- (a piece of furniture having a smooth flat top that is usually supported by one or more vertical legs; ""it was a sturdy table"")";"{03364156} <noun.artifact> flipper#1, fin2#4 -- (a shoe for swimming; the paddle-like front is an aid in swimming (especially underwater))";;;;;;;;;;;;;;;;;
Animals_196_h;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";{03327234} <noun.artifact> fence#1, fencing#1 -- (a barrier that serves to enclose an area);{03610524} <noun.artifact> kennel#1, doghouse#1, dog house#1 -- (outbuilding that serves as a shelter for a dog);;;;;;;;;;;;;;;;;;
Animals_197_h;Animals;kangaroo;{01877134} <noun.animal> kangaroo#1 -- (any of several herbivorous leaping marsupials of Australia and New Guinea having large powerful hind legs and a long thick tail);{15167027} <noun.time> night#1, nighttime#1, dark#4 -- (the time after sunset and before sunrise while it is dark outside);;;;;;;;;;;;;;;;;;;
Animals_198_h;Animals;lion;"{02129604} <noun.animal> tiger#2, Panthera tigris#1 -- (large feline of forests in most of Asia having a tawny coat with black stripes; endangered)";{07649854} <noun.food> meat1#1 -- (the flesh of animals (including fishes and birds and snails) used as food);{15043763} <noun.substance> snow#2 -- (a layer of snowflakes (white crystals of frozen water) covering the ground);;;;;;;;;;;;;;;;;;
Animals_199_h;Animals;horse;{02374451} <noun.animal> horse#1, Equus caballus#1 -- (solid-hoofed herbivorous quadruped domesticated since prehistoric times);"{05538625} <noun.body> head#1, caput#2 -- (the upper part of the human body or the front part of the body in animals; contains the face and brains; ""he stuck his head out the window"")";;;;;;;;;;;;;;;;;;;
Animals_200_v;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";{02330245} <noun.animal> mouse#1 -- (any of numerous small rodents typically resembling diminutive rats having pointed snouts and small ears on elongated bodies with slender usually hairless tails);"{00095280} <adj.all> dead1#1 (vs. alive1#1) -- (no longer having or seeming to have or expecting to have life; ""the nerve is dead""; ""a dead pallor""; ""he was marked as a dead man by the assassin"")";;;;;;;;;;;;;;;;;;
Animals_201_h;Animals;turtle;{01662784} <noun.animal> turtle#2 -- (any of various aquatic and land reptiles having a bony shell and flipper-like limbs for swimming);{09376526} <noun.object> ocean floor#1, sea floor#1, ocean bottom#1, seabed#1, sea bottom#1, Davy Jones's locker#1, Davy Jones#1 -- (the bottom of a sea or ocean);"{01915811} <noun.animal> coral#4 -- (marine colonial polyp characterized by a calcareous skeleton; masses in a variety of shapes often forming reefs)";;;;;;;;;;;;;;;;;;
Animals_202_h;Animals;cat;"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";;;;;;;;;;;;;;;;;;;;
Animals_203_h;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";;;;;;;;;;;;;;;;;;;;
Animals_204_h;Animals;frogs;"{01639765} <noun.animal> frog#1, toad#1, toad frog#1, anuran#1, batrachian#1, salientian#1 -- (any of various tailless stout-bodied amphibians with long hind limbs for leaping; semiaquatic and terrestrial species)";"{01428853} <verb.contact> copulate#1, mate#1, pair#5, couple#4 -- (engage in sexual intercourse; ""Birds mate in the Spring"")";"{12102133} <noun.plant> grass#1 -- (narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay)";;;;;;;;;;;;;;;;;;
Animals_205_h;Animals;squirrel;{02355227} <noun.animal> squirrel#1 -- (a kind of arboreal rodent having a long bushy tail);{14844693} <noun.substance> soil1#2, dirt1#1 -- (the part of the earth's surface consisting of humus and disintegrated rock);;;;;;;;;;;;;;;;;;;
Animals_206_h;Animals;chinchilla;"{02367492} <noun.animal> chinchilla#3, Chinchilla laniger#1 -- (small rodent with soft pearly grey fur; native to the Andes but bred in captivity for fur)";"{01168468} <verb.consumption> eat#1 -- (take in solid food; ""She was eating a banana""; ""What did you eat for dinner last night?"")";{13152742} <noun.plant> leaf#1, leafage#1, foliage#1 -- (the main organ of photosynthesis and transpiration in higher plants);;;;;;;;;;;;;;;;;;
Animals_207_h;Animals;dog's teeth;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";{05282433} <noun.body> dentition#2, teeth#1 -- (the kind and number and arrangement of teeth (collectively) in a person or animal);"{01189386} <adj.all> distressing#1, distressful#1, disturbing#1, perturbing#1, troubling#1, worrisome#2, worrying#1 -- (causing distress or worry or anxiety; ""distressing (or disturbing) news""; ""lived in heroic if something distressful isolation""; ""a disturbing amount of crime""; ""a revelation that was most perturbing""; ""a new and troubling thought""; ""in a particularly worrisome predicament""; ""a worrying situation""; ""a worrying time"")";;;;;;;;;;;;;;;;;;
Animals_208_h;Animals;kitten;{02122948} <noun.animal> kitten#1, kitty2#3 -- (young domestic cat);"{02121620} <noun.animal> cat#1, true cat#1 -- (feline mammal usually having thick soft fur and no ability to roar: domestic cats; wildcats)";{13983515} <noun.state> dark#1, darkness#1 -- (absence of light or illumination);"{02849154} <noun.artifact> blanket#1, cover1#2 -- (bedding that keeps a person warm in bed; ""he pulled the covers over his head and went to sleep"")";"{02818832} <noun.artifact> bed#1 -- (a piece of furniture that provides a place to sleep; ""he sat on the edge of the bed""; ""the room had only a bed and chair"")";;;;;;;;;;;;;;;;
Animals_209_h;Animals;dog;"{02084071} <noun.animal> dog#1, domestic dog#1, Canis familiaris#1 -- (a member of the genus Canis (probably descended from the common wolf) that has been domesticated by man since prehistoric times; occurs in many breeds; ""the dog barked all night"")";"{04334599} <noun.artifact> street#1 -- (a thoroughfare (usually including sidewalks) that is lined with buildings; ""they walked the streets of the small town""; ""he lives on Nassau Street"")";"{02897820} <noun.artifact> brick#1 -- (rectangular block of clay baked by the sun or in a kiln; used as a building or paving material)";;;;;;;;;;;;;;;;;;
Animals_210_v;Animals;guinea pig;"{02364673} <noun.animal> guinea pig#2, Cavia cobaya#1 -- (stout-bodied nearly tailless domesticated cavy; often kept as a pet and widely used in research)";{07802026} <noun.food> hay#1 -- (grass mowed and cured for use as fodder);;;;;;;;;;;;;;;;;;;
Animals_211_h;Animals;boars;"{02396427} <noun.animal> wild boar#1, boar2#1, Sus scrofa1#1 -- (Old World wild swine having a narrow body and prominent tusks from which most domestic swine come; introduced in United States)";{14844693} <noun.substance> soil1#2, dirt1#1 -- (the part of the earth's surface consisting of humus and disintegrated rock);"{14956325} <noun.substance> mud#1, clay2#2 -- (water soaked soil; soft wet earth)";;;;;;;;;;;;;;;;;;
Animals_212_v;Animals;parrot;{01816887} <noun.animal> parrot#1 -- (usually brightly colored zygodactyl tropical birds with short hooked beaks and the ability to mimic sounds);"{00375969} <adj.all> green#1, greenish#1, light-green#1, dark-green#1 -- (of the color between blue and yellow in the color spectrum; similar to the color of fresh grass; ""a green tree""; ""green fields""; ""green paint"")";;;;;;;;;;;;;;;;;;;
Animals_213_h;Animals;little elephants;{02503517} <noun.animal> elephant#1 -- (five-toed pachyderm);"{01322221} <noun.animal> baby#6 -- (a very young mammal; ""baby rabbits"")";{01888045} <noun.animal> calf1#4 -- (young of various large placental mammals e.g. whale or giraffe or elephant or buffalo);;;;;;;;;;;;;;;;;;
Animals_214_h;Animals;cow;"{02403454} <noun.animal> cow1#1, moo-cow#1 -- (female of domestic cattle: ""`moo-cow' is a child's term"")";{14844693} <noun.substance> soil1#2, dirt1#1 -- (the part of the earth's surface consisting of humus and disintegrated rock);"{12102133} <noun.plant> grass#1 -- (narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay)";;;;;;;;;;;;;;;;;;
Animals_215_v;Animals;monkey;{02484322} <noun.animal> monkey#1 -- (any of various long-tailed primates (excluding the prosimians));{00843128} <noun.act> drinking#1, imbibing#1, imbibition#2 -- (the act of consuming liquids);"{02876657} <noun.artifact> bottle#1 -- (a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped)";;;;;;;;;;;;;;;;;;
Animals_216_v;Animals;shrimps;{07794159} <noun.food> prawn#1, shrimp#2 -- (any of various edible decapod crustaceans);;;;;;;;;;;;;;;;;;;;
Animals_217_h;Animals;pigeons;{03388043} <noun.artifact> fountain2#1 -- (a structure from which an artificially produced jet of water arises);{01811909} <noun.animal> pigeon#1 -- (wild and domesticated birds having a heavy body and short legs);"{00825807} <adj.all> oriental#1 -- (denoting or characteristic of countries of Asia; ""oriental civilization"")";;;;;;;;;;;;;;;;;;
Animals_218_h;Animals;ducks;{01846331} <noun.animal> duck#1 -- (small wild or domesticated web-footed broad-billed swimming bird usually having a depressed body and short legs);"{14956325} <noun.substance> mud#1, clay2#2 -- (water soaked soil; soft wet earth)";;;;;;;;;;;;;;;;;;;
Animals_219_h;Animals;llamas;{02437616} <noun.animal> llama#1 -- (wild or domesticated South American cud-chewing animal ;{09445289} <noun.object> steppe#1 -- (extensive plain without trees (associated with eastern Russia and Siberia));"{09359803} <noun.object> mountain#1, mount#3 -- (a land mass that projects well above its surroundings; higher than a hill)";;;;;;;;;;;;;;;;;;
Animals_220_h;Animals;fish;"{02512053} <noun.animal> fish#1 -- (any of various mostly cold-blooded aquatic vertebrates usually having scales and breathing through gills; ""the shark is a large fish""; ""in the living room there was a tank of colorful fish"")";"{01915811} <noun.animal> coral#4 -- (marine colonial polyp characterized by a calcareous skeleton; masses in a variety of shapes often forming reefs)";;;;;;;;;;;;;;;;;;;
Animals_221_h;Animals;worms;"{01935395} <noun.animal> earthworm#1, angleworm#1, fishworm#1, fishing worm#1, wiggler1#3, nightwalker#1, nightcrawler#1, crawler#3, dew worm#1, red worm#1 -- (terrestrial worm that burrows into and helps aerate soil; often surfaces when the ground is cool or wet; used as bait by anglers)";"{05564590} <noun.body> hand#1, manus#1, mitt#1, paw1#2 -- (the (prehensile) extremity of the superior limb; ""he had the hands of a surgeon""; ""he extended his mitt"")";;;;;;;;;;;;;;;;;;;
